评论时间,IP,用户ID,昵称,评论,评分
1464364800.0,未知,17a0f6e6-799d-45e7-ae4b-2f700f62277f,157****9666,"老君山非常值得一去～太美了～同程旅游网非常好～下订单后到景区直接交钱取票,方便实惠！",10
1404489600.0,未知,t-c8b6e617-faab-4520-bde2-c9a871cd694e,158*****999,玩的非常开心，我们九人一行上的山，还走散了一会，出了场闹剧，太开心了，现在正是来这里玩的时候，风景优美！天气凉爽！到山顶云在脚下的感觉。,10
1443715200.0,未知,90e76f61-2772-4403-aea9-ad556c383a4d,136****9669,网络购票在景区大门处，也就是老子骑牛像处，我到验票处才知道，希望景区以后考虑改进，老君山景色迷人，是度假的好地方,6
1440086400.0,未知,0a0028e3-2b96-43d8-9010-982721ae4fda,138****9819,气候凉爽，自然生态怡人，峰回路转重峦叠嶂，植被茂密！十里画廊后一路等金顶，另一路可到山背另一面的追梦谷，建议两天完成！领取附近的农家院住宿还不错！,10
1493654400.0,未知,ee72e36d-0521-485c-98cf-bad757afb343,EFB2663F68EB4498,取票方便，五一去的人不算太多，景色可以，中灵索道建议乘坐，路程太长，唯一遗憾伏牛山主峰处有太多小虫。,10
1365436800.0,未知,t-cb74c268-f0e8-478d-8b44-f0869ce7b9ab,138*****060,在同程网上订票9折72元，而且清明节节日时，自驾游出示行车证和郑州晚报可免一人门票，非常实惠。景区很干净，有两条路可走，一条是追梦谷，另一条是到老君山，这两条路最终能走到一起，但需要毅力和时间。我们选择去老君山，听说上老君山需要4-5小时，就选择坐索道，走不远坐第一个索道上山10分钟后下索道，爬山爬了1小时，又坐第2个索道8分钟下来，走10分钟就到了老君山最高峰。两个山头紧挨着上面分别该有一个庙，一个是求财庙，另一个是求官庙。还有两个正在盖。由于天气不是太热，老君山山顶较冷，头天还下雪，不大但山上还能看到积雪，到了山顶稍感失望，没有多少绿色，也没有照片上的云雾，也没看到水和瀑布，但爬爬山，呼吸呼吸新鲜空气，锻炼锻炼身体，看到一览众山小也不白跑一趟。建议各位夏天到老君山游玩最好。,10
1384704000.0,未知,t-b4f93696-38f4-4242-b316-c8cd9cdd14ea,136*****106,栾川住酒店停车另收费不爽。同程订景区门票又快又好，若能当天订就更好了。歺饮有点贵，主要是河南的烩面越来越不地到。,10
1401638400.0,未知,t-b35226dd-ef42-4e5d-ae1b-07e5f4facc3e,151*****368,老君山景色非常好，交通也很方便，周边配套也比较完善，值得一去。,10
1462464000.0,未知,20ef66fc-094e-4390-91a1-8c6fbc21f814,152****1966,不会再去了！门票当地价是80，最美的十里画屏需要做索道才能上去，索道价格是100元，感觉老君山集团没有诚意，有二次收费之嫌。,3
1406995200.0,未知,t-365be12f-acb5-40ba-a0ff-48872766824b,135*****998,初次来到栾川，第一感觉就是空气格外的好，景区的卫生环境还是不错的，服务态度也挺好、上山坐了两段缆车、先坐的中灵索道、可以坐八个大人、我们大人小孩坐了11个人、坐到中天门、那天有点阴、景区小店的人说山上会非常冷、还租了几件衣服、但是没怎么穿着、七月底的洛阳老君山，到处弥漫着夏日的气息。山茱萸、树丫，还有很多很多不知名的小花朵都在石缝、崖角绽放。一路走着、山上白色、黄色、粉红色的各种花朵连成一片，山间云雾缭绕、如进入画中的童话世界 、爬了一段孩子说累又坐了缆车这次到山顶、只能坐两人那种、山风一吹还晃晃悠悠、很好玩～下了缆车一直爬到了伏牛山主峰、（海拔2217米）金顶也非常漂亮、下山的时候坐的缆车、可惜太累了没有去成十里画屏、比较遗憾。,10
1403366400.0,未知,t-b2909f56-4401-4a68-9ee6-bf650b95247b,159*****016,取票很方便，到景点取票处根据需要改成了套票，票务人员很快在网上帮助办理。景点服务设施完善，管理规范，十里画屏美极了！,10
1496073600.0,未知,4d7fc6ec-f028-4c58-a5e2-0f9d9b8bd7ea,F74D65116329B587,去的那两天天气特别好，景色很美。第一个索道特别值得买，第二个索道可以买单程，下山的时候买。觉得两天都没有玩够,10
1444838400.0,未知,e5593108-4a7b-4377-a6e4-d498eae6ae34,135****5506,五日游，总体感觉不错。十月一上午到的，下午去寨沟的东沟，道路平稳，好像还在开发中；二日坐索道去主景区，风光无限好，只是在险峰；三日上午去追梦谷，比东沟大气，干净，好看，下午老子文化广场，感受道德经的远古魅力；四日去西沟，荒芜人因，特别原生态；五日去的道观。这次老君山之行，景区不同景点各有特色，吃饭住宿干净价格合理，同程订票取票方便顺利，总之，一个字：赞👍,10
1397923200.0,未知,t-a47d27b1-0d2f-4b51-96fd-43a08ab07375,187*****899,老君山，景色很好，当地的看想说最好是8月份去，那时候山上很美丽， 赶的很不巧正好玩的那天下雨，就在老君山下的宾馆住了一晚88号宾馆很干净价格小刀到80有独立卫生间很满意，但是吃饭的价格有点小贵。还有一个就是，栾川到洛阳的公交车有两种，一个是专线50元一个是绕乡镇的汽车，专线2个多小时慢车价格38老是无缘无故的停车，到洛阳将近4小时,10
1420214400.0,未知,t-8d788324-f55e-4f9b-92c7-b21cc6f7b4ef,小玉玉721,整天比较满意，票价很划算，体验到了登山的乐趣，我们提前一天到的栾川，然后第二天坐5路公交车到达老君山路口，再做面包车到达中灵索道，坐索道一人60元。然后开始登山，很快到达山顶，下山一路步行，路途比较远。早上10点开始登山，下山5点。感谢同程，虽然很累，但很值得。,10
1461427200.0,未知,0d2f5aca-b9d7-4390-9bb8-c44ff3452c07,185****6659,十里画屏很漂亮 金顶风景美 看评论老君山有优惠票 以后关注下 有机会还来 下次中灵索道买个单程 走追梦谷下来,10
1450022400.0,未知,c8774731-ae88-442c-aec7-7cc4a617cc65,186****6180,运气太好，上山那天刚好赶上大雪。老君山雪景美得不似人间。十里画屏，人间仙境果然名不虚传。因为大雪大雾，没有看到云海和其他一些景观，计划春天再去一次。,10
1430496000.0,未知,t-6a0630e4-918f-465a-98ea-49c06727fb2b,我是怪兽你跑不跑,不错，值得一游，不过给广大朋友一个建议，上山要做索道。下山可以不坐。不能爬山上去 因为要很久。大约7小时。下山比较快，下山的时候水泥路下边可以抄近路，比较快。但是要注意安全，总体来说很不错。值得一游,10
1443974400.0,未知,6a1d83db-c51d-4ac9-b3b4-10539af67251,138****4211,购买的门票加中灵索道套票，换票很方便，服务也很好，本想着假期不能用呢，结果真是方便，有网络专用窗口。风景好漂亮，特别是十面画屏真是美的如画，拍了不少照片，很值得观看，有还想再去的感觉（很少有这感觉）。总体满意，还会多多关注同程旅游。,10
1407254400.0,未知,t-dc03816f-9abb-4f9e-b306-bb2cd3b38f69,136*****228,第一次来到老君山，刚走进景区大门，就深深的被巨大的神像所震撼，周围刻着的道德经仿佛肃立的侍卫一样庄严的守护在神像的旁边，开车走进中灵索道下边的停车场，再一次被新颖的缆车和速度所震撼，一路呼啸而上，雨中的老君山淹没在腾腾的雾气中，仿佛人间仙境一般，冒雨顺阶梯一路向上，再次乘坐缆车到达金殿，仿佛仙宫一样的金殿再次震撼到了我，雨越下越大，只好带着遗憾离开了，老君山，我一定会再来的,10
1464969600.0,未知,a7a3a7f3-9513-445c-943c-be68f96e85f0,130****9562,很不错，推荐路线很好，来回拦车，最上面走了好久，风景好，犹如仙境。云雾缭绕。山上很冷。,10
1406995200.0,未知,t-d30216f7-65e8-4709-b614-f179d40a93c4,135*****998,初次来到栾川，第一感觉就是空气格外的好，景区的卫生环境还是不错的，服务态度也挺好、上山坐了两段缆车、先坐的中灵索道、可以坐八个大人、我们大人小孩坐了11个人、坐到中天门、那天有点阴、景区小店的人说山上会非常冷、还租了几件衣服、但是没怎么穿着、七月底的洛阳老君山，到处弥漫着夏日的气息。山茱萸、树丫，还有很多很多不知名的小花朵都在石缝、崖角绽放。一路走着、山上白色、黄色、粉红色的各种花朵连成一片，山间云雾缭绕、如进入画中的童话世界 、爬了一段孩子说累又坐了缆车这次到山顶、只能坐两人那种、山风一吹还晃晃悠悠、很好玩～下了缆车一直爬到了伏牛山主峰、（海拔2217米）金顶也非常漂亮、下山的时候坐的缆车、可惜太累了没有去成十里画屏、比较遗憾。,10
1462118400.0,未知,20cebd7e-4052-4611-8bb9-0a28dc238d8d,130****7562,玩了一天时间太赶，太累了，景区栈道蜿蜒崎岖，景色倒是很美。,10
1503676800.0,未知,91109550-3383-4798-a854-cd0e6068a478,完美小鱼,同程取票方便快捷，🚗开进景区内一号停车场再步行一段路就到了检票口，去时阴天，为保持体力，我们是坐🚠上去的，山上雾太大好似置身仙境中，十里画廊的美景似有若无，好在途中女儿也找到了乐趣，一只不怎么怯人的小鸟在小道上找食，👧给它投了点面包屑，它边吃边叫，煞是可爱，👧被它萌到了，一直在模仿它！,10
1465660800.0,未知,dfb73411-4268-428a-9cd4-bec5d303810a,139****8807,取票快，景点干净，第一天看了金顶和十里画屏，第二天看了追梦谷，有山有水好玩。同程旅游值得信赖。,10
1406131200.0,未知,t-744dff3f-2171-4f08-8442-c95b68bda01a,137*****109,第一次在网上订票，在景区售票处定的。售票员态度热情，订票速度快。以后出游就在网上定了。,10
1405699200.0,未知,t-94825a55-f764-42c8-bd51-53cadce23c1e,135*****235,老君山景区真的不错，值得一去，就是取票窗口推来推去来回跑了好几个窗口才取到票，,10
1406995200.0,未知,t-f9896fb3-4b57-4dc2-8913-3e54b28b9fce,135*****998,初次来到栾川，第一感觉就是空气格外的好，景区的卫生环境还是不错的，服务态度也挺好、上山坐了两段缆车、先坐的中灵索道、可以坐八个大人、我们大人小孩坐了11个人、坐到中天门、那天有点阴、景区小店的人说山上会非常冷、还租了几件衣服、但是没怎么穿着、七月底的洛阳老君山，到处弥漫着夏日的气息。山茱萸、树丫，还有很多很多不知名的小花朵都在石缝、崖角绽放。一路走着、山上白色、黄色、粉红色的各种花朵连成一片，山间云雾缭绕、如进入画中的童话世界 、爬了一段孩子说累又坐了缆车这次到山顶、只能坐两人那种、山风一吹还晃晃悠悠、很好玩～下了缆车一直爬到了伏牛山主峰、（海拔2217米）金顶也非常漂亮、下山的时候坐的缆车、可惜太累了没有去成十里画屏、比较遗憾。,10
1396713600.0,未知,t-43d7956e-fb4b-4766-9e39-7a240d354051,180*****885,  第一次爬那么高的山，刚爬的时候特有力，爬爬也就累了，不过沿途的风景很美，累并快乐着，到了山顶，有种烟雾缭绕的感觉，似乎置身仙境，俯视一切，内心也跟着膨胀。还有道教文化的熏陶。一句话，去了不后悔。路线 推荐大家走着上去，走追梦谷，沿途有很多风景，大约需要五小时，下来如果太累可以做缆车下来。反正，别上下都做缆车，做缆车看不多风景。住宿也不贵，在县城五十左右，打的到老君山十五左右，吃饭也不贵。,10
1440518400.0,未知,0a45bad6-56d7-4871-b756-00dc5d77076a,138****5366,没上山之前就看网友说十里画屏，如人间仙境，向往着…… 我们买了套票，往返索道，1.4米以下儿童索道免费。带着儿子，从中灵索通下来后开始上山。一路上上完约五百多台阶后，到了老君山救苦殿。之后有平坦的路，有台阶。栏杆上挂有竹**筐，随手投放**，很方便，景区卫生也干净，还设有休息的长椅，累了可休息。越往上上，山路悬靠峭壁，有些险，景色看起来也美。远处群山缭绕， 峰峦秀丽，如同仙境，蓝天和大朵的白云，空气清新怡人。只是越往上走，越累，还要看好孩子，栏杆外就是悬崖。登到伏牛山主峰，身前身后听到的都是气喘吁吁之声。累，也爽。儿子下山时给姥姥打电话说，历经千辛万苦，终于登到山顶。呵呵，我们6岁2个月，除了上山睡醒后，抱了一段路，基本上都是自己上山的，表现还是不错的。峭壁旁的路，看起来像宝莲灯沉香上山寻母的插图。下山轻松多了，盼望着快走到索道处。在下山途中，遇到松鼠，儿子很是兴奋。中岳经典，十里画屏！够险峻，够人文，大有天人合一的味道！,10
